timestamp,open,high,low,close,volume
2025-01-09T19:00:00.000Z,1.03029048,1.03050292,1.03007829,1.03029048,0.00000000
2025-01-09T20:00:00.000Z,1.03018439,1.03071535,1.03007829,1.03039670,0.00000000
2025-01-09T21:00:00.000Z,1.03039670,1.03039670,1.03018439,1.03018439,0.00000000
2025-01-09T22:00:00.000Z,1.03071535,1.03092778,1.02997220,1.03029048,0.00000000
2025-01-09T23:00:00.000Z,1.03029048,1.03039670,1.02986610,1.02997220,0.00000000
2025-01-10T00:00:00.000Z,1.02997220,1.03029048,1.02954805,1.02986610,0.00000000
2025-01-10T01:00:00.000Z,1.02976012,1.03060901,1.02965403,1.03039670,0.00000000
2025-01-10T02:00:00.000Z,1.03050292,1.03060901,1.03007829,1.03039670,0.00000000
2025-01-10T03:00:00.000Z,1.03039670,1.03060901,1.03007829,1.03018439,0.00000000
2025-01-10T04:00:00.000Z,1.03018439,1.03029048,1.02965403,1.02976012,0.00000000
2025-01-10T05:00:00.000Z,1.02976012,1.03007829,1.02880657,1.02880657,0.00000000
2025-01-10T06:00:00.000Z,1.02891243,1.02901828,1.02838337,1.02838337,0.00000000
2025-01-10T07:00:00.000Z,1.02848911,1.02986610,1.02848911,1.02986610,0.00000000
2025-01-10T08:00:00.000Z,1.02997220,1.03145945,1.02954805,1.03060901,0.00000000
2025-01-10T09:00:00.000Z,1.03050292,1.03082156,1.03018439,1.03018439,0.00000000
2025-01-10T10:00:00.000Z,1.03029048,1.03082156,1.03029048,1.03050292,0.00000000
2025-01-10T11:00:00.000Z,1.03050292,1.03082156,1.03018439,1.03050292,0.00000000
2025-01-10T12:00:00.000Z,1.03050292,1.03114045,1.03018439,1.03082156,0.00000000
2025-01-10T13:00:00.000Z,1.03092778,1.03135312,1.02228582,1.02574623,0.00000000
2025-01-10T14:00:00.000Z,1.02574623,1.02743244,1.02480018,1.02564096,0.00000000
2025-01-10T15:00:00.000Z,1.02490520,1.02764356,1.02427530,1.02543068,0.00000000
2025-01-10T16:00:00.000Z,1.02532554,1.02532554,1.02322721,1.02427530,0.00000000
2025-01-10T17:00:00.000Z,1.02396071,1.02532554,1.02364624,1.02480018,0.00000000
2025-01-10T18:00:00.000Z,1.02469516,1.02480018,1.02396071,1.02438021,0.00000000
2025-01-10T19:00:00.000Z,1.02448511,1.02511537,1.02385581,1.02480018,0.00000000
2025-01-10T20:00:00.000Z,1.02480018,1.02490520,1.02396071,1.02469516,0.00000000
2025-01-10T21:00:00.000Z,1.02480018,1.02522039,1.02469516,1.02469516,0.00000000
2025-01-10T22:00:00.000Z,1.02480018,1.02480018,1.02480018,1.02480018,0.00000000
2025-01-13T00:00:00.000Z,1.02469516,1.02469516,1.02396071,1.02448511,0.00000000
2025-01-13T01:00:00.000Z,1.02459013,1.02522039,1.02427530,1.02438021,0.00000000
2025-01-13T02:00:00.000Z,1.02438021,1.02480018,1.02417040,1.02427530,0.00000000
2025-01-13T03:00:00.000Z,1.02417040,1.02427530,1.02165914,1.02176356,0.00000000
2025-01-13T04:00:00.000Z,1.02186799,1.02228582,1.02113748,1.02145052,0.00000000
2025-01-13T05:00:00.000Z,1.02134609,1.02228582,1.02134609,1.02218139,0.00000000
2025-01-13T06:00:00.000Z,1.02239037,1.02270401,1.02176356,1.02207685,0.00000000
2025-01-13T07:00:00.000Z,1.02197242,1.02249491,1.02103329,1.02176356,0.00000000
2025-01-13T08:00:00.000Z,1.02186799,1.02333200,1.02165914,1.02239037,0.00000000
2025-01-13T09:00:00.000Z,1.02249491,1.02259946,1.01822627,1.01957583,0.00000000
2025-01-13T10:00:00.000Z,1.01967978,1.02082479,1.01967978,1.02051234,0.00000000
2025-01-13T11:00:00.000Z,1.02020001,1.02040815,1.01895249,1.01988780,0.00000000
2025-01-13T12:00:00.000Z,1.01988780,1.02072060,1.01905632,1.02040815,0.00000000
2025-01-13T13:00:00.000Z,1.02030408,1.02218139,1.01988780,1.02113748,0.00000000
2025-01-13T14:00:00.000Z,1.02092910,1.02145052,1.02040815,1.02113748,0.00000000
2025-01-13T15:00:00.000Z,1.02092910,1.02092910,1.01988780,1.01999176,0.00000000
2025-01-13T16:00:00.000Z,1.01999176,1.02197242,1.01947188,1.02113748,0.00000000
2025-01-13T17:00:00.000Z,1.02103329,1.02218139,1.02103329,1.02207685,0.00000000
2025-01-13T18:00:00.000Z,1.02218139,1.02239037,1.02155483,1.02186799,0.00000000
2025-01-13T19:00:00.000Z,1.02176356,1.02186799,1.02103329,1.02103329,0.00000000
2025-01-13T20:00:00.000Z,1.02103329,1.02197242,1.02103329,1.02197242,0.00000000
2025-01-13T21:00:00.000Z,1.02207685,1.02480018,1.02197242,1.02448511,0.00000000
2025-01-13T22:00:00.000Z,1.02417040,1.02764356,1.02406561,1.02648330,0.00000000
2025-01-13T23:00:00.000Z,1.02669406,1.02785492,1.02543068,1.02669406,0.00000000
2025-01-14T00:00:00.000Z,1.02648330,1.02648330,1.02490520,1.02501023,0.00000000
2025-01-14T01:00:00.000Z,1.02490520,1.02522039,1.02448511,1.02522039,0.00000000
2025-01-14T02:00:00.000Z,1.02511537,1.02522039,1.02417040,1.02480018,0.00000000
2025-01-14T03:00:00.000Z,1.02469516,1.02574623,1.02469516,1.02511537,0.00000000
2025-01-14T04:00:00.000Z,1.02511537,1.02574623,1.02480018,1.02532554,0.00000000
2025-01-14T05:00:00.000Z,1.02532554,1.02543068,1.02459013,1.02469516,0.00000000
2025-01-14T06:00:00.000Z,1.02490520,1.02553582,1.02490520,1.02553582,0.00000000
2025-01-14T07:00:00.000Z,1.02606201,1.02658868,1.02532554,1.02564096,0.00000000
2025-01-14T08:00:00.000Z,1.02564096,1.02753794,1.02564096,1.02637792,0.00000000
2025-01-14T09:00:00.000Z,1.02627265,1.02679944,1.02564096,1.02627265,0.00000000
2025-01-14T10:00:00.000Z,1.02616727,1.02648330,1.02553582,1.02627265,0.00000000
2025-01-14T11:00:00.000Z,1.02606201,1.02648330,1.02553582,1.02585149,0.00000000
2025-01-14T12:00:00.000Z,1.02574623,1.02574623,1.02438021,1.02501023,0.00000000
2025-01-14T13:00:00.000Z,1.02511537,1.02743244,1.02459013,1.02553582,0.00000000
2025-01-14T14:00:00.000Z,1.02553582,1.02753794,1.02490520,1.02722132,0.00000000
2025-01-14T15:00:00.000Z,1.02743244,1.02965403,1.02658868,1.02965403,0.00000000
2025-01-14T16:00:00.000Z,1.02954805,1.03050292,1.02859497,1.02933609,0.00000000
2025-01-14T17:00:00.000Z,1.02933609,1.02933609,1.02817190,1.02912426,0.00000000
2025-01-14T18:00:00.000Z,1.02901828,1.03018439,1.02901828,1.03018439,0.00000000
2025-01-14T19:00:00.000Z,1.03018439,1.03071535,1.02997220,1.02997220,0.00000000
2025-01-14T20:00:00.000Z,1.03007829,1.03103411,1.02997220,1.03050292,0.00000000
2025-01-14T21:00:00.000Z,1.03039670,1.03114045,1.03039670,1.03103411,0.00000000
2025-01-14T22:00:00.000Z,1.03071535,1.03114045,1.03050292,1.03092778,0.00000000
2025-01-14T23:00:00.000Z,1.03103411,1.03103411,1.03050292,1.03082156,0.00000000
2025-01-15T00:00:00.000Z,1.03082156,1.03082156,1.03029048,1.03039670,0.00000000
2025-01-15T01:00:00.000Z,1.03039670,1.03071535,1.03007829,1.03029048,0.00000000
2025-01-15T02:00:00.000Z,1.03018439,1.03039670,1.02986610,1.02997220,0.00000000
2025-01-15T03:00:00.000Z,1.02997220,1.03050292,1.02997220,1.03050292,0.00000000
2025-01-15T04:00:00.000Z,1.03039670,1.03050292,1.03007829,1.03050292,0.00000000
2025-01-15T05:00:00.000Z,1.03050292,1.03071535,1.02954805,1.02954805,0.00000000
2025-01-15T06:00:00.000Z,1.02944207,1.03007829,1.02944207,1.02986610,0.00000000
2025-01-15T07:00:00.000Z,1.02976012,1.03103411,1.02891243,1.03082156,0.00000000
2025-01-15T08:00:00.000Z,1.03071535,1.03199172,1.02976012,1.02986610,0.00000000
2025-01-15T09:00:00.000Z,1.03007829,1.03145945,1.03007829,1.03135312,0.00000000
2025-01-15T10:00:00.000Z,1.03114045,1.03156590,1.03039670,1.03103411,0.00000000
2025-01-15T11:00:00.000Z,1.03103411,1.03145945,1.03029048,1.03039670,0.00000000
2025-01-15T12:00:00.000Z,1.03039670,1.03092778,1.02965403,1.03018439,0.00000000
2025-01-15T13:00:00.000Z,1.03029048,1.03519666,1.02997220,1.03476822,0.00000000
2025-01-15T14:00:00.000Z,1.03455412,1.03455412,1.03284442,1.03305781,0.00000000
2025-01-15T15:00:00.000Z,1.03231132,1.03327131,1.03018439,1.03082156,0.00000000
2025-01-15T16:00:00.000Z,1.03060901,1.03092778,1.02701044,1.02838337,0.00000000
2025-01-15T17:00:00.000Z,1.02848911,1.02954805,1.02848911,1.02859497,0.00000000
2025-01-15T18:00:00.000Z,1.02891243,1.02954805,1.02880657,1.02944207,0.00000000
2025-01-15T19:00:00.000Z,1.02954805,1.02976012,1.02923012,1.02965403,0.00000000
2025-01-15T20:00:00.000Z,1.02954805,1.03007829,1.02933609,1.02986610,0.00000000
2025-01-15T21:00:00.000Z,1.02986610,1.02986610,1.02912426,1.02923012,0.00000000
2025-01-15T22:00:00.000Z,1.02997220,1.02997220,1.02891243,1.02954805,0.00000000
2025-01-15T23:00:00.000Z,1.02944207,1.02976012,1.02933609,1.02976012,0.00000000
2025-01-16T00:00:00.000Z,1.02986610,1.03018439,1.02901828,1.03018439,0.00000000
2025-01-16T01:00:00.000Z,1.03018439,1.03018439,1.02912426,1.02912426,0.00000000
2025-01-16T02:00:00.000Z,1.02923012,1.02944207,1.02880657,1.02891243,0.00000000
2025-01-16T03:00:00.000Z,1.02891243,1.02923012,1.02870071,1.02923012,0.00000000
2025-01-16T04:00:00.000Z,1.02933609,1.02965403,1.02880657,1.02891243,0.00000000
2025-01-16T05:00:00.000Z,1.02901828,1.02901828,1.02838337,1.02848911,0.00000000
2025-01-16T06:00:00.000Z,1.02870071,1.02923012,1.02848911,1.02923012,0.00000000
2025-01-16T07:00:00.000Z,1.02891243,1.03039670,1.02891243,1.02997220,0.00000000
2025-01-16T08:00:00.000Z,1.03007829,1.03007829,1.02912426,1.02986610,0.00000000
2025-01-16T09:00:00.000Z,1.02986610,1.02997220,1.02848911,1.02880657,0.00000000
2025-01-16T10:00:00.000Z,1.02880657,1.02976012,1.02859497,1.02880657,0.00000000
2025-01-16T11:00:00.000Z,1.02880657,1.02944207,1.02880657,1.02933609,0.00000000
2025-01-16T12:00:00.000Z,1.02901828,1.02901828,1.02669406,1.02753794,0.00000000
2025-01-16T13:00:00.000Z,1.02732694,1.02870071,1.02669406,1.02827764,0.00000000
2025-01-16T14:00:00.000Z,1.02838337,1.02859497,1.02711594,1.02817190,0.00000000
2025-01-16T15:00:00.000Z,1.02806616,1.03071535,1.02785492,1.03039670,0.00000000
2025-01-16T16:00:00.000Z,1.03050292,1.03135312,1.02912426,1.03050292,0.00000000
2025-01-16T17:00:00.000Z,1.03029048,1.03177881,1.02976012,1.03007829,0.00000000
2025-01-16T18:00:00.000Z,1.02976012,1.03050292,1.02965403,1.03029048,0.00000000
2025-01-16T19:00:00.000Z,1.03018439,1.03103411,1.03018439,1.03050292,0.00000000
2025-01-16T20:00:00.000Z,1.03039670,1.03060901,1.03007829,1.03018439,0.00000000
2025-01-16T21:00:00.000Z,1.03018439,1.03060901,1.02997220,1.03050292,0.00000000
2025-01-16T22:00:00.000Z,1.02997220,1.03071535,1.02986610,1.03050292,0.00000000
2025-01-16T23:00:00.000Z,1.03039670,1.03071535,1.03029048,1.03039670,0.00000000
2025-01-17T00:00:00.000Z,1.03039670,1.03092778,1.03007829,1.03082156,0.00000000
2025-01-17T01:00:00.000Z,1.03071535,1.03114045,1.03050292,1.03071535,0.00000000
2025-01-17T02:00:00.000Z,1.03092778,1.03124678,1.03060901,1.03060901,0.00000000
2025-01-17T03:00:00.000Z,1.03060901,1.03071535,1.03029048,1.03039670,0.00000000
2025-01-17T04:00:00.000Z,1.03039670,1.03039670,1.02954805,1.02965403,0.00000000
2025-01-17T05:00:00.000Z,1.02965403,1.02976012,1.02912426,1.02965403,0.00000000
2025-01-17T06:00:00.000Z,1.02954805,1.02965403,1.02880657,1.02933609,0.00000000
2025-01-17T07:00:00.000Z,1.02901828,1.02923012,1.02806616,1.02880657,0.00000000
2025-01-17T08:00:00.000Z,1.02891243,1.03007829,1.02891243,1.02997220,0.00000000
2025-01-17T09:00:00.000Z,1.02997220,1.03060901,1.02923012,1.02986610,0.00000000
2025-01-17T10:00:00.000Z,1.02997220,1.03082156,1.02997220,1.03060901,0.00000000
2025-01-17T11:00:00.000Z,1.03060901,1.03114045,1.03018439,1.03071535,0.00000000
2025-01-17T12:00:00.000Z,1.03082156,1.03082156,1.02944207,1.02965403,0.00000000
2025-01-17T13:00:00.000Z,1.02954805,1.03018439,1.02880657,1.02912426,0.00000000
2025-01-17T14:00:00.000Z,1.02923012,1.03018439,1.02690494,1.03007829,0.00000000
2025-01-17T15:00:00.000Z,1.02997220,1.03295112,1.02997220,1.03039670,0.00000000
2025-01-17T16:00:00.000Z,1.03007829,1.03018439,1.02870071,1.02891243,0.00000000
2025-01-17T17:00:00.000Z,1.02891243,1.02923012,1.02817190,1.02838337,0.00000000
2025-01-17T18:00:00.000Z,1.02827764,1.02944207,1.02827764,1.02827764,0.00000000
2025-01-17T19:00:00.000Z,1.02827764,1.02870071,1.02764356,1.02796054,0.00000000
2025-01-17T20:00:00.000Z,1.02785492,1.02838337,1.02764356,1.02785492,0.00000000
2025-01-17T21:00:00.000Z,1.02753794,1.02774918,1.02722132,1.02722132,0.00000000
2025-01-17T22:00:00.000Z,1.02743244,1.02743244,1.02743244,1.02743244,0.00000000
2025-01-20T00:00:00.000Z,1.02848911,1.02923012,1.02817190,1.02891243,0.00000000
2025-01-20T01:00:00.000Z,1.02880657,1.02954805,1.02827764,1.02933609,0.00000000
2025-01-20T02:00:00.000Z,1.02933609,1.02944207,1.02901828,1.02944207,0.00000000
2025-01-20T03:00:00.000Z,1.02933609,1.03082156,1.02933609,1.03082156,0.00000000
2025-01-20T04:00:00.000Z,1.03092778,1.03092778,1.03050292,1.03071535,0.00000000
